"","city","city_ascii","lat","lng","pop","country"
"1278","StonyRapids","StonyRapids",59.26657493,-105.8332664,152,"Canada"
"1279","Camrose","Camrose",53.01669802,-112.8166386,15747,"Canada"
"1280","Hinton","Hinton",53.39998212,-117.5833503,10077,"Canada"
"1281","Vegreville","Vegreville",53.49997601,-112.0499671,5745.5,"Canada"
"1282","Stettler","Stettler",52.33296714,-112.6832876,5449.5,"Canada"
"1283","LacLaBiche","LacLaBiche",54.77193972,-111.964701,2952.5,"Canada"
"1284","Wetaskiwin","Wetaskiwin",52.96657188,-113.3832966,11562.5,"Canada"
"1285","MeanderRiver","MeanderRiver",59.03328168,-117.6829824,200,"Canada"
"1286","Creston","Creston",49.09996035,-116.516697,4816,"Canada"
"1287","Cranbrook","Cranbrook",49.5166791,-115.7666653,17990,"Canada"
"1288","Terrace","Terrace",54.49999249,-128.5833248,14772,"Canada"
"1289","Chilliwack","Chilliwack",49.16664878,-121.949983,51942,"Canada"
"1290","HallBeach","HallBeach",68.76746684,-81.23608303,654,"Canada"
"1291","Lutselke","Lutselke",62.40005292,-110.7333291,102,"Canada"
"1292","HayRiver","HayRiver",60.84999249,-115.7000027,3774,"Canada"
"1293","Dline","Deline",65.18334556,-123.4166635,393.5,"Canada"
"1294","Paulatuk","Paulatuk",69.38332176,-123.9833214,294,"Canada"
"1295","Tsiigehtchic","Tsiigehtchic",67.43328575,-133.7499862,175,"Canada"
"1296","OwenSound","OwenSound",44.56664532,-80.84998519,22625,"Canada"
"1297","Orillia","Orillia",44.59997662,-79.41666183,33830.5,"Canada"
"1298","Kapuskasing","Kapuskasing",49.4166852,-82.43332524,8732,"Canada"
"1299","Thessalon","Thessalon",46.24997927,-83.55000126,1416.5,"Canada"
"1300","Belleville","Belleville",44.16666974,-77.38334924,43990,"Canada"
"1301","Sarnia","Sarnia",42.96663963,-82.3999681,113585,"Canada"
"1302","Oshawa","Oshawa",43.87999473,-78.84997807,349476,"Canada"
"1303","London","London",42.9699986,-81.24998661,340900,"Canada"
"1304","Kitchener","Kitchener",43.44999514,-80.50000655,413056.5,"Canada"
"1305","NewLiskeard","NewLiskeard",47.50000633,-79.66664657,5203,"Canada"
"1306","Brockville","Brockville",44.5892796,-75.69531275,25172,"Canada"
"1307","BigBeaverHouse","BigBeaverHouse",52.94998374,-89.88328394,10,"Canada"
"1308","PortMenier","PortMenier",49.82257774,-64.34799504,263,"Canada"
"1309","RiviereduLoup","RiviereduLoup",47.83329348,-69.53331161,16403,"Canada"
"1310","Drummondville","Drummondville",45.88333498,-72.4833641,56806,"Canada"
"1311","Sherbrooke","Sherbrooke",45.40000531,-71.89998885,134549.5,"Canada"
"1312","CapChat","CapChat",49.09996035,-66.68330469,1475,"Canada"
"1313","BaieComeau","BaieComeau",49.22266604,-68.15799504,8808,"Canada"
"1314","Natashquan","Natashquan",50.19134076,-61.81065637,722,"Canada"
"1315","Eastmain","Eastmain",52.23333498,-78.51669092,335,"Canada"
